,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
8666,8849,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
8667,8850,873,LowSeason,[8-inf],Standard,[160-260],[3-4],True
8668,8851,167,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8669,8852,339,LowSeason,[2-3],Nonref,[160-260],[2-2],False
8670,8853,414,LowSeason,[0-1],Nonref,[0-160],[2-2],False
8671,8854,287,LowSeason,[2-3],Standard,[160-260],[2-2],False
8672,8854,387,LowSeason,[2-3],Standard,[160-260],[1-1],False
8673,8855,373,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8674,8857,199,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8675,8858,268,LowSeason,[2-3],Nonref,[260-360],[3-4],True
8676,6685,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
8677,8859,181,HighSeason,[4-7],Nonref,[260-360],[3-4],True
8678,8860,179,HighSeason,[4-7],Standard,[260-360],[3-4],True
8679,8861,373,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8680,8862,298,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8681,8863,9,HighSeason,[2-3],Standard,[260-360],[3-4],True
8682,8864,423,LowSeason,[2-3],Nonref,[160-260],[1-1],False
8683,5448,167,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8684,8865,357,LowSeason,[2-3],Standard,[160-260],[3-4],False
8685,8866,380,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
8686,8867,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
8687,8868,248,HighSeason,[2-3],Nonref,[360-500],[5-inf],True
8688,8869,838,LowSeason,[0-1],Nonref,[360-500],[3-4],False
8689,8870,160,LowSeason,[4-7],Standard,[160-260],[2-2],True
8690,8871,248,HighSeason,[2-3],Nonref,[360-500],[5-inf],True
8691,8872,828,LowSeason,[2-3],Standard,[260-360],[1-1],True
8692,8873,410,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8693,8875,404,LowSeason,[0-1],Nonref,[260-360],[3-4],False
8694,8876,202,HighSeason,[2-3],Nonref,[160-260],[2-2],False
8695,8877,24,OffSeason,[2-3],Standard,[160-260],[3-4],True
8696,8878,298,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8697,8879,268,LowSeason,[2-3],Nonref,[260-360],[3-4],True
8698,8880,290,LowSeason,[2-3],Standard,[160-260],[3-4],True
8699,8798,421,LowSeason,[0-1],Standard,[260-360],[3-4],True
8700,8881,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
8701,8882,410,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8702,8841,421,LowSeason,[0-1],Standard,[260-360],[3-4],True
8703,8883,410,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8704,8884,268,LowSeason,[2-3],Nonref,[260-360],[3-4],True
8705,8885,525,LowSeason,[0-1],Nonref,[0-160],[1-1],False
8706,8886,167,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8707,8887,472,HighSeason,[0-1],Nonref,[260-360],[3-4],False
8708,8889,373,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8709,7508,874,HighSeason,[4-7],Standard,[360-500],[2-2],True
8710,8890,344,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8711,8891,9,HighSeason,[2-3],Standard,[260-360],[3-4],True
8712,8892,24,OffSeason,[2-3],Standard,[160-260],[3-4],True
8713,8893,352,HighSeason,[2-3],Standard,[360-500],[3-4],False
8714,8894,746,LowSeason,[4-7],Standard,[160-260],[3-4],False
8715,8895,410,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8716,8896,9,HighSeason,[2-3],Standard,[260-360],[3-4],True
8717,8897,410,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8718,8899,456,HighSeason,[4-7],Standard,[160-260],[3-4],True
8719,8900,85,HighSeason,[2-3],Standard,[260-360],[2-2],True
8720,8901,321,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8721,8902,373,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8722,8903,875,LowSeason,[0-1],Standard,,[2-2],True
8723,8904,9,HighSeason,[2-3],Standard,[260-360],[3-4],True
8724,8905,182,LowSeason,[2-3],Standard,[260-360],[3-4],True
8725,8906,42,OffSeason,[4-7],Standard,[160-260],[3-4],True
8726,8907,167,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8727,8908,9,HighSeason,[2-3],Standard,[260-360],[3-4],True
8728,8909,876,HighSeason,[4-7],Nonref,[160-260],[1-1],True
8729,8910,61,OffSeason,[4-7],Nonref,[0-160],[2-2],False
8730,8911,67,OffSeason,[4-7],Nonref,[0-160],[2-2],True
8731,8912,262,HighSeason,[2-3],Standard,[260-360],[5-inf],True
8732,8913,182,LowSeason,[2-3],Standard,[260-360],[3-4],True
8733,8914,366,HighSeason,[2-3],Standard,[500-900],[5-inf],False
8734,5003,91,HighSeason,[4-7],Standard,[260-360],[2-2],True
8735,8915,298,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8736,7713,407,LowSeason,[0-1],Nonref,[160-260],[2-2],True
8737,8916,407,LowSeason,[0-1],Nonref,[160-260],[2-2],True
8738,8917,298,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8739,8918,859,LowSeason,[4-7],Nonref,[160-260],[1-1],False
8740,8919,361,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8741,8920,508,LowSeason,[0-1],Standard,[160-260],[2-2],True
8742,8921,344,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8743,8922,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
8744,8923,67,OffSeason,[4-7],Nonref,[0-160],[2-2],True
8745,8924,407,LowSeason,[0-1],Nonref,[160-260],[2-2],True
8746,8925,305,LowSeason,[2-3],Standard,[260-360],[3-4],False
8747,8926,415,LowSeason,[0-1],Nonref,[260-360],[3-4],True
8748,8927,361,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8749,8928,407,LowSeason,[0-1],Nonref,[160-260],[2-2],True
8750,8929,423,LowSeason,[2-3],Nonref,[160-260],[1-1],False
8751,8930,321,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8752,8931,403,LowSeason,[4-7],Nonref,[160-260],[3-4],False
8753,8932,746,LowSeason,[4-7],Standard,[160-260],[3-4],False
8754,8933,276,HighSeason,[2-3],Standard,[500-900],[3-4],True
8755,8934,338,HighSeason,[2-3],Standard,[260-360],[2-2],False
8756,8935,160,LowSeason,[4-7],Standard,[160-260],[2-2],True
8757,8936,407,LowSeason,[0-1],Nonref,[160-260],[2-2],True
8758,8937,344,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8759,8938,339,LowSeason,[2-3],Nonref,[160-260],[2-2],False
8760,8786,494,HighSeason,[0-1],Standard,[160-260],[3-4],True
8761,8939,352,HighSeason,[2-3],Standard,[360-500],[3-4],False
8762,8940,866,LowSeason,[0-1],Nonref,[260-360],[2-2],True
8763,8720,298,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8764,8941,373,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8765,8942,89,HighSeason,[2-3],Nonref,[360-500],[3-4],False
8766,8943,407,LowSeason,[0-1],Nonref,[160-260],[2-2],True
8767,8946,474,HighSeason,[0-1],Standard,[360-500],[5-inf],False
8768,8947,252,HighSeason,[8-inf],Nonref,[360-500],[2-2],True
8769,8948,287,LowSeason,[2-3],Standard,[160-260],[2-2],False
8770,3374,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
8771,8949,454,HighSeason,[4-7],Standard,[160-260],[2-2],True
8772,8950,298,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8773,8951,54,LowSeason,[4-7],Standard,[260-360],[3-4],True
8774,8952,262,HighSeason,[2-3],Standard,[260-360],[5-inf],True
8775,8940,400,LowSeason,[0-1],Nonref,[160-260],[2-2],False
8776,8953,85,HighSeason,[2-3],Standard,[260-360],[2-2],True
8777,8954,443,HighSeason,[0-1],Nonref,[260-360],[3-4],True
8778,8955,382,LowSeason,[2-3],Nonref,[0-160],[3-4],True
8779,8956,383,LowSeason,[2-3],Nonref,[260-360],[5-inf],False
8780,8957,298,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8781,8958,410,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8782,8959,537,OffSeason,[0-1],Standard,[0-160],[1-1],True
8783,8960,83,HighSeason,[2-3],Nonref,[360-500],[3-4],True
8784,8961,321,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8785,4617,97,HighSeason,[2-3],Nonref,[260-360],[2-2],True
8786,8962,85,HighSeason,[2-3],Standard,[260-360],[2-2],True
8787,8964,376,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8788,8965,410,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8789,8967,167,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8790,8968,181,HighSeason,[4-7],Nonref,[260-360],[3-4],True
8791,8969,298,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8792,8970,166,LowSeason,[4-7],Nonref,[160-260],[2-2],True
8793,8971,480,HighSeason,[4-7],Nonref,[160-260],[2-2],False
8794,8972,160,LowSeason,[4-7],Standard,[160-260],[2-2],True
8795,8056,11,LowSeason,[2-3],Standard,[260-360],[5-inf],True
8796,8973,279,HighSeason,[4-7],Nonref,[160-260],[3-4],False
8797,8921,530,LowSeason,[0-1],Standard,[160-260],[3-4],False
8798,8974,530,LowSeason,[0-1],Standard,[160-260],[3-4],False
8799,8975,403,LowSeason,[4-7],Nonref,[160-260],[3-4],False
8800,8976,78,HighSeason,[2-3],Standard,[360-500],[3-4],True
8801,8977,202,HighSeason,[2-3],Nonref,[160-260],[2-2],False
8802,1818,876,HighSeason,[4-7],Nonref,[160-260],[1-1],True
8803,2930,877,LowSeason,[0-1],Nonref,[500-900],[1-1],False
8804,8979,167,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8805,8980,423,LowSeason,[2-3],Nonref,[160-260],[1-1],False
8806,8981,7,HighSeason,[2-3],Standard,[160-260],[1-1],True
8807,8982,294,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8808,8983,9,HighSeason,[2-3],Standard,[260-360],[3-4],True
8809,8984,110,OffSeason,[8-inf],Standard,[0-160],[1-1],True
8810,8985,268,LowSeason,[2-3],Nonref,[260-360],[3-4],True
8811,8986,480,HighSeason,[4-7],Nonref,[160-260],[2-2],False
8812,8987,878,HighSeason,[4-7],Standard,[160-260],[5-inf],True
8813,8988,342,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8814,50,324,HighSeason,[2-3],Nonref,[260-360],[5-inf],False
8815,8989,417,HighSeason,[2-3],Nonref,[260-360],[3-4],False
8816,8990,342,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8817,8991,454,HighSeason,[4-7],Standard,[160-260],[2-2],True
8818,8992,879,HighSeason,[2-3],Nonref,[160-260],[5-inf],False
8819,8993,880,LowSeason,[0-1],Nonref,[500-900],[2-2],False
8820,8994,133,HighSeason,[2-3],Standard,[160-260],[2-2],False
8821,8995,9,HighSeason,[2-3],Standard,[260-360],[3-4],True
8822,8996,321,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8823,8997,181,HighSeason,[4-7],Nonref,[260-360],[3-4],True
8824,8998,86,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8825,8999,326,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
8826,9000,390,LowSeason,[2-3],Nonref,[0-160],[2-2],False
8827,9002,206,HighSeason,[2-3],Nonref,[260-360],[3-4],True
8828,9003,410,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8829,9004,279,HighSeason,[4-7],Nonref,[160-260],[3-4],False
8830,9005,530,LowSeason,[0-1],Standard,[160-260],[3-4],False
8831,9007,209,LowSeason,[4-7],Standard,[360-500],[5-inf],True
8832,9008,89,HighSeason,[2-3],Nonref,[360-500],[3-4],False
8833,9009,321,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8834,9010,361,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8835,9011,357,LowSeason,[2-3],Standard,[160-260],[3-4],False
8836,9012,401,HighSeason,[2-3],Standard,[260-360],[5-inf],False
8837,9013,60,OffSeason,[2-3],Nonref,[0-160],[2-2],True
8838,9014,61,OffSeason,[4-7],Nonref,[0-160],[2-2],False
8839,9015,450,HighSeason,[4-7],Standard,[160-260],[3-4],False
8840,9016,279,HighSeason,[4-7],Nonref,[160-260],[3-4],False
8841,9017,342,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8842,9018,206,HighSeason,[2-3],Nonref,[260-360],[3-4],True
8843,9019,94,HighSeason,[4-7],Nonref,[260-360],[2-2],True
8844,9020,57,HighSeason,[2-3],Standard,[260-360],[3-4],False
8845,9021,433,HighSeason,[0-1],Nonref,[160-260],[2-2],False
8846,9022,179,HighSeason,[4-7],Standard,[260-360],[3-4],True
8847,9023,9,HighSeason,[2-3],Standard,[260-360],[3-4],True
8848,9024,248,HighSeason,[2-3],Nonref,[360-500],[5-inf],True
8849,9025,366,HighSeason,[2-3],Standard,[500-900],[5-inf],False
8850,9026,333,LowSeason,[2-3],Nonref,[260-360],[3-4],False
8851,9027,87,HighSeason,[2-3],Nonref,[500-900],[5-inf],True
8852,9028,24,OffSeason,[2-3],Standard,[160-260],[3-4],True
8853,9029,456,HighSeason,[4-7],Standard,[160-260],[3-4],True
8854,9030,414,LowSeason,[0-1],Nonref,[0-160],[2-2],False
8855,9031,321,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8856,9032,342,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8857,9033,378,HighSeason,[4-7],Standard,[360-500],[5-inf],False
8858,3527,440,HighSeason,[0-1],Nonref,[160-260],[3-4],False
8859,9035,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
8860,9036,410,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8861,9037,494,HighSeason,[0-1],Standard,[160-260],[3-4],True
8862,8758,429,HighSeason,[0-1],Standard,[160-260],[3-4],False
8863,9038,440,HighSeason,[0-1],Nonref,[160-260],[3-4],False
8864,6255,440,HighSeason,[0-1],Nonref,[160-260],[3-4],False
8865,1509,357,LowSeason,[2-3],Standard,[160-260],[3-4],False
8866,9039,294,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8867,9040,338,HighSeason,[2-3],Standard,[260-360],[2-2],False
8868,9041,206,HighSeason,[2-3],Nonref,[260-360],[3-4],True
8869,1,23,OffSeason,[4-7],Standard,[0-160],[2-2],True
8870,9042,321,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8871,9043,294,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8872,9044,206,HighSeason,[2-3],Nonref,[260-360],[3-4],True
8873,9045,97,HighSeason,[2-3],Nonref,[260-360],[2-2],True
8874,9046,443,HighSeason,[0-1],Nonref,[260-360],[3-4],True
8875,9047,470,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
8876,9048,370,HighSeason,[4-7],Standard,[160-260],[2-2],False
8877,9049,376,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8878,9050,266,LowSeason,[2-3],Standard,[160-260],[2-2],True
8879,9051,294,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8880,9052,294,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8881,9053,376,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8882,9054,881,HighSeason,[0-1],Nonref,[160-260],[3-4],True
8883,9055,206,HighSeason,[2-3],Nonref,[260-360],[3-4],True
8884,9056,452,HighSeason,[2-3],Nonref,[360-500],[5-inf],False
8885,9057,376,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8886,9058,61,OffSeason,[4-7],Nonref,[0-160],[2-2],False
8887,9059,321,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8888,9060,123,OffSeason,[4-7],Nonref,[0-160],[3-4],False
8889,9062,278,HighSeason,[2-3],Standard,[160-260],[2-2],True
8890,9063,94,HighSeason,[4-7],Nonref,[260-360],[2-2],True
8891,9064,133,HighSeason,[2-3],Standard,[160-260],[2-2],False
8892,9065,279,HighSeason,[4-7],Nonref,[160-260],[3-4],False
8893,9066,876,HighSeason,[4-7],Nonref,[160-260],[1-1],True
8894,9067,206,HighSeason,[2-3],Nonref,[260-360],[3-4],True
8895,9068,376,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8896,9069,94,HighSeason,[4-7],Nonref,[260-360],[2-2],True
8897,9070,479,HighSeason,[0-1],Nonref,[360-500],[2-2],True
8898,9071,206,HighSeason,[2-3],Nonref,[260-360],[3-4],True
8899,9072,881,HighSeason,[0-1],Nonref,[160-260],[3-4],True
8900,9073,321,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8901,9074,206,HighSeason,[2-3],Nonref,[260-360],[3-4],True
8902,9075,452,HighSeason,[2-3],Nonref,[360-500],[5-inf],False
8903,9076,454,HighSeason,[4-7],Standard,[160-260],[2-2],True
8904,9077,248,HighSeason,[2-3],Nonref,[360-500],[5-inf],True
8905,9078,249,HighSeason,[2-3],Standard,[500-900],[5-inf],True
8906,9079,86,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8907,9080,881,HighSeason,[0-1],Nonref,[160-260],[3-4],True
8908,2143,9,HighSeason,[2-3],Standard,[260-360],[3-4],True
8909,9081,876,HighSeason,[4-7],Nonref,[160-260],[1-1],True
8910,9082,454,HighSeason,[4-7],Standard,[160-260],[2-2],True
8911,9083,181,HighSeason,[4-7],Nonref,[260-360],[3-4],True
8912,9084,321,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8913,9085,454,HighSeason,[4-7],Standard,[160-260],[2-2],True
8914,9086,206,HighSeason,[2-3],Nonref,[260-360],[3-4],True
8915,9087,881,HighSeason,[0-1],Nonref,[160-260],[3-4],True
8916,9088,446,HighSeason,[2-3],Standard,[160-260],[3-4],True
8917,9089,294,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8918,9090,202,HighSeason,[2-3],Nonref,[160-260],[2-2],False
8919,9091,376,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8920,9092,881,HighSeason,[0-1],Nonref,[160-260],[3-4],True
8921,9093,443,HighSeason,[0-1],Nonref,[260-360],[3-4],True
8922,9094,294,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8923,9095,392,HighSeason,[2-3],Nonref,[260-360],[2-2],False
8924,9096,321,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8925,9097,446,HighSeason,[2-3],Standard,[160-260],[3-4],True
8926,9098,294,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8927,1736,321,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8928,9099,321,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8929,9100,450,HighSeason,[4-7],Standard,[160-260],[3-4],False
8930,9102,179,HighSeason,[4-7],Standard,[260-360],[3-4],True
8931,9103,202,HighSeason,[2-3],Nonref,[160-260],[2-2],False
8932,9104,376,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8933,9105,464,HighSeason,[0-1],Nonref,[500-900],[3-4],True
8934,9106,376,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8935,9107,94,HighSeason,[4-7],Nonref,[260-360],[2-2],True
8936,9108,179,HighSeason,[4-7],Standard,[260-360],[3-4],True
8937,9109,466,HighSeason,[2-3],Standard,[160-260],[3-4],False
8938,4361,445,HighSeason,[0-1],Nonref,[160-260],[2-2],True
8939,9110,440,HighSeason,[0-1],Nonref,[160-260],[3-4],False
8940,9111,881,HighSeason,[0-1],Nonref,[160-260],[3-4],True
8941,9112,480,HighSeason,[4-7],Nonref,[160-260],[2-2],False
8942,9113,417,HighSeason,[2-3],Nonref,[260-360],[3-4],False
8943,9114,433,HighSeason,[0-1],Nonref,[160-260],[2-2],False
8944,9115,882,HighSeason,[0-1],Nonref,[160-260],[5-inf],True
8945,9116,97,HighSeason,[2-3],Nonref,[260-360],[2-2],True
8946,9117,460,HighSeason,[0-1],Nonref,[360-500],[5-inf],True
8947,9118,376,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8948,9119,279,HighSeason,[4-7],Nonref,[160-260],[3-4],False
8949,9121,202,HighSeason,[2-3],Nonref,[160-260],[2-2],False
8950,9122,86,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8951,9123,342,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8952,9124,342,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8953,9125,456,HighSeason,[4-7],Standard,[160-260],[3-4],True
8954,9126,57,HighSeason,[2-3],Standard,[260-360],[3-4],False
8955,9127,466,HighSeason,[2-3],Standard,[160-260],[3-4],False
8956,9128,342,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8957,6784,158,LowSeason,[2-3],Nonref,[260-360],[2-2],True
8958,9129,9,HighSeason,[2-3],Standard,[260-360],[3-4],True
8959,9130,460,HighSeason,[0-1],Nonref,[360-500],[5-inf],True
8960,9131,376,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8961,9132,36,OffSeason,[4-7],Standard,[0-160],[3-4],True
8962,9133,160,LowSeason,[4-7],Standard,[160-260],[2-2],True
8963,9134,56,OffSeason,[2-3],Nonref,[0-160],[3-4],True
8964,9135,433,HighSeason,[0-1],Nonref,[160-260],[2-2],False
8965,9136,153,OffSeason,[4-7],Standard,[0-160],[5-inf],True
8966,9137,376,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8967,9138,9,HighSeason,[2-3],Standard,[260-360],[3-4],True
8968,9139,262,HighSeason,[2-3],Standard,[260-360],[5-inf],True
8969,9140,456,HighSeason,[4-7],Standard,[160-260],[3-4],True
8970,9141,440,HighSeason,[0-1],Nonref,[160-260],[3-4],False
8971,9142,883,HighSeason,[2-3],Nonref,[0-160],[2-2],False
8972,9143,291,HighSeason,[4-7],Nonref,[260-360],[3-4],False
8973,9145,440,HighSeason,[0-1],Nonref,[160-260],[3-4],False
8974,9146,9,HighSeason,[2-3],Standard,[260-360],[3-4],True
8975,9147,480,HighSeason,[4-7],Nonref,[160-260],[2-2],False
8976,9148,179,HighSeason,[4-7],Standard,[260-360],[3-4],True
8977,9149,321,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8978,9150,262,HighSeason,[2-3],Standard,[260-360],[5-inf],True
8979,9151,202,HighSeason,[2-3],Nonref,[160-260],[2-2],False
8980,9152,278,HighSeason,[2-3],Standard,[160-260],[2-2],True
8981,9153,160,LowSeason,[4-7],Standard,[160-260],[2-2],True
8982,9154,91,HighSeason,[4-7],Standard,[260-360],[2-2],True
8983,9155,9,HighSeason,[2-3],Standard,[260-360],[3-4],True
8984,9156,440,HighSeason,[0-1],Nonref,[160-260],[3-4],False
8985,50,294,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8986,9157,278,HighSeason,[2-3],Standard,[160-260],[2-2],True
8987,9158,376,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8988,9159,94,HighSeason,[4-7],Nonref,[260-360],[2-2],True
8989,9160,33,OffSeason,[2-3],Standard,[0-160],[2-2],True
8990,9161,350,HighSeason,[0-1],Standard,[260-360],[3-4],False
8991,9162,166,LowSeason,[4-7],Nonref,[160-260],[2-2],True
8992,2756,291,HighSeason,[4-7],Nonref,[260-360],[3-4],False
8993,9163,452,HighSeason,[2-3],Nonref,[360-500],[5-inf],False
8994,9164,206,HighSeason,[2-3],Nonref,[260-360],[3-4],True
8995,9165,376,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8996,9166,294,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8997,9167,279,HighSeason,[4-7],Nonref,[160-260],[3-4],False
8998,9168,206,HighSeason,[2-3],Nonref,[260-360],[3-4],True
8999,9169,466,HighSeason,[2-3],Standard,[160-260],[3-4],False
9000,9170,202,HighSeason,[2-3],Nonref,[160-260],[2-2],False
9001,9171,179,HighSeason,[4-7],Standard,[260-360],[3-4],True
9002,9172,160,LowSeason,[4-7],Standard,[160-260],[2-2],True
9003,9173,179,HighSeason,[4-7],Standard,[260-360],[3-4],True
9004,9174,428,LowSeason,[2-3],Nonref,[360-500],[2-2],True
9005,9175,376,HighSeason,[2-3],Nonref,[160-260],[3-4],False
9006,9176,440,HighSeason,[0-1],Nonref,[160-260],[3-4],False
9007,9177,249,HighSeason,[2-3],Standard,[500-900],[5-inf],True
9008,9178,376,HighSeason,[2-3],Nonref,[160-260],[3-4],False
9009,9180,43,OffSeason,[2-3],Standard,[0-160],[1-1],True
9010,9181,321,HighSeason,[2-3],Nonref,[160-260],[2-2],True
9011,9182,202,HighSeason,[2-3],Nonref,[160-260],[2-2],False
9012,1540,433,HighSeason,[0-1],Nonref,[160-260],[2-2],False
9013,9183,321,HighSeason,[2-3],Nonref,[160-260],[2-2],True
9014,9184,348,LowSeason,[2-3],Nonref,[360-500],[5-inf],True
9015,9185,338,HighSeason,[2-3],Standard,[260-360],[2-2],False
9016,9186,86,HighSeason,[4-7],Nonref,[160-260],[2-2],True
9017,9187,133,HighSeason,[2-3],Standard,[160-260],[2-2],False
9018,9188,370,HighSeason,[4-7],Standard,[160-260],[2-2],False
9019,9190,446,HighSeason,[2-3],Standard,[160-260],[3-4],True
9020,9191,493,HighSeason,[2-3],Nonref,[260-360],[1-1],True
9021,9192,417,HighSeason,[2-3],Nonref,[260-360],[3-4],False
9022,9193,470,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
9023,9194,202,HighSeason,[2-3],Nonref,[160-260],[2-2],False
9024,9195,488,HighSeason,[4-7],Nonref,[500-900],[5-inf],True
9025,9196,117,OffSeason,[2-3],Standard,[260-360],[3-4],True
9026,9197,466,HighSeason,[2-3],Standard,[160-260],[3-4],False
9027,9198,181,HighSeason,[4-7],Nonref,[260-360],[3-4],True
9028,2071,452,HighSeason,[2-3],Nonref,[360-500],[5-inf],False
9029,9199,456,HighSeason,[4-7],Standard,[160-260],[3-4],True
9030,6564,39,OffSeason,[2-3],Standard,[260-360],[5-inf],True
9031,9200,179,HighSeason,[4-7],Standard,[260-360],[3-4],True
9032,9201,347,HighSeason,[2-3],Standard,[360-500],[5-inf],True
9033,9202,773,HighSeason,[4-7],Standard,[260-360],[5-inf],True
9034,9203,279,HighSeason,[4-7],Nonref,[160-260],[3-4],False
9035,9204,55,HighSeason,[4-7],Standard,[260-360],[5-inf],False
9036,9205,9,HighSeason,[2-3],Standard,[260-360],[3-4],True
9037,9206,376,HighSeason,[2-3],Nonref,[160-260],[3-4],False
9038,9207,884,HighSeason,[0-1],Nonref,[160-260],[5-inf],False
9039,9208,456,HighSeason,[4-7],Standard,[160-260],[3-4],True
9040,9209,344,LowSeason,[2-3],Nonref,[160-260],[2-2],True
9041,9210,181,HighSeason,[4-7],Nonref,[260-360],[3-4],True
9042,9211,603,OffSeason,[0-1],Standard,[360-500],[3-4],False
9043,9212,440,HighSeason,[0-1],Nonref,[160-260],[3-4],False
9044,9213,493,HighSeason,[2-3],Nonref,[260-360],[1-1],True
9045,9214,81,OffSeason,[4-7],Nonref,[0-160],[3-4],True
9046,9215,91,HighSeason,[4-7],Standard,[260-360],[2-2],True
9047,9216,390,LowSeason,[2-3],Nonref,[0-160],[2-2],False
9048,9217,179,HighSeason,[4-7],Standard,[260-360],[3-4],True
9049,9218,376,HighSeason,[2-3],Nonref,[160-260],[3-4],False
9050,9219,466,HighSeason,[2-3],Standard,[160-260],[3-4],False
9051,9220,202,HighSeason,[2-3],Nonref,[160-260],[2-2],False
9052,9221,181,HighSeason,[4-7],Nonref,[260-360],[3-4],True
9053,9222,22,OffSeason,[2-3],Standard,[0-160],[3-4],True
9054,9223,440,HighSeason,[0-1],Nonref,[160-260],[3-4],False
9055,9224,440,HighSeason,[0-1],Nonref,[160-260],[3-4],False
